time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_B0,Current_temp_B1,Current_temp_B2,Current_temp_B3,Current_temp_B4,Current_temp_B5,Current_temp_B6,Current_temp_Ch8,Target_temp_B0,Target_temp_B1,Target_temp_B2,Target_temp_B3,Target_temp_B4,Target_temp_B5,Target_temp_B6,Target_temp_Ch8,kp_B0,kp_B1,kp_B2,kp_B3,kp_B4,kp_B5,kp_B6,kp_Ch8,ki_B0,ki_B1,ki_B2,ki_B3,ki_B4,ki_B5,ki_B6,ki_Ch8,kd_B0,kd_B1,kd_B2,kd_B3,kd_B4,kd_B5,kd_B6,kd_Ch8,Output_B0,Output_B1,Output_B2,Output_B3,Output_B4,Output_B5,Output_B6,Output_Ch8,BaSyTec Line.Loop_B0,BaSyTec Line.Loop_B1,BaSyTec Line.Loop_B2,BaSyTec Line.Loop_B3,BaSyTec Line.Loop_B4,BaSyTec Line.Loop_B5,BaSyTec Line.Loop_B6,BaSyTec Line.Loop_Ch8
20250210 _161703,45698.6785151505,1739204223.70943,00:00:00,25.01,24.99,25,25,24.98,25.01,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.01,6.42,7.79,6.02,8.21,-0.69,7.98,0,.,.,.,.,.,.,.,.
20250210 _161704,45698.6785269676,1739204224.73055,00:00:00,25.01,24.99,24.99,25,24.98,25.22,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.97,5.55,7.97,7.06,8.29,2.55,8.06,0,.,.,.,.,.,.,.,.
20250210 _161705,45698.6785385648,1739204225.73229,00:00:00,25,25.01,25,25,25,24.95,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.19,6.37,7.86,5.91,7.12,16.84,8.17,0,.,.,.,.,.,.,.,.
20250210 _161706,45698.6785501852,1739204226.73679,00:00:00,24.99,25.02,25.01,25,25,24.78,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.3,6.1,7.7,5.88,8.89,12.48,8.19,0,.,.,.,.,.,.,.,.
20250210 _161707,45698.678562037,1739204227.76092,00:00:00,25,24.99,25,24.99,25,25.1,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.18,6.6,7.83,7.25,8.11,-3.54,8.21,0,.,.,.,.,.,.,.,.
20250210 _161708,45698.6785736806,1739204228.76611,00:00:00,25.01,24.98,24.99,24.98,25,25.22,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,5.75,6.86,8,6.33,8.12,0.57,8.35,0,.,.,.,.,.,.,.,.
20250210 _161709,45698.6785852894,1739204229.76964,00:00:00,25.01,25.01,24.99,25,25,24.95,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.98,6.38,7.98,6.16,8.07,17.13,6.54,0,.,.,.,.,.,.,.,.
20250210 _161710,45698.6785969444,1739204230.77673,00:00:00,25,25.02,25.01,25,25,24.78,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.11,6.11,6.54,5.99,8.06,12.56,7.83,0,.,.,.,.,.,.,.,.
20250210 _161711,45698.6786085995,1739204231.78368,00:00:00,24.99,24.99,25.01,25,25,25.1,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.36,6.62,7.7,6.13,8.13,-3.9,6.33,0,.,.,.,.,.,.,.,.
20250210 _161712,45698.6786202199,1739204232.78792,00:00:00,24.99,24.98,24.99,25,25,25.19,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.34,6.9,7.93,6.06,8.15,6.78,8.31,0,.,.,.,.,.,.,.,.
20250210 _161713,45698.6786318981,1739204233.79666,00:00:00,25,25.01,24.99,25,25,24.96,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.21,6.5,8.04,6.06,8.17,16.76,8.24,0,.,.,.,.,.,.,.,.
20250210 _161714,45698.6786435532,1739204234.80374,00:00:00,25,25.02,25,25,25,24.78,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.12,6.16,7.85,6.05,8.11,12.51,8.02,0,.,.,.,.,.,.,.,.
20250210 _161715,45698.678655162,1739204235.80615,00:00:00,25,24.99,25.01,25,24.99,25.09,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.1,6.56,7.74,6.13,8.26,-5.38,9.86,0,.,.,.,.,.,.,.,.
20250210 _161716,45698.6786668171,1739204236.81303,00:00:00,25.01,24.99,24.99,25,24.99,25.19,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.01,5.61,7.96,6.15,8.3,6.76,6.7,0,.,.,.,.,.,.,.,.
20250210 _161717,45698.6786784491,1739204237.8185,00:00:00,25.01,25,24.99,25,25,24.96,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.9,5.3,8.07,5.03,8.18,15.2,8.29,0,.,.,.,.,.,.,.,.
20250210 _161718,45698.6786901273,1739204238.82725,00:00:00,25,25.02,25,25,25.01,24.78,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,8.27,6.19,6.76,6.16,8.03,10.73,7.96,0,.,.,.,.,.,.,.,.
20250210 _161719,45698.678701794,1739204239.83565,00:00:00,24.99,24.99,25.01,24.99,25,25.09,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,8.59,6.48,7.79,6.27,8.14,-3.24,8.13,0,.,.,.,.,.,.,.,.
20250210 _161720,45698.6787135995,1739204240.85577,00:00:00,24.98,24.99,25,24.99,24.99,25.2,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.47,6.91,7.92,6.32,8.22,6.45,8.47,0,.,.,.,.,.,.,.,.
20250210 _161721,45698.6787253125,1739204241.86733,00:00:00,25,25,24.99,25,25,24.87,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.04,6.53,6.9,6.2,8.24,19.43,8.31,0,.,.,.,.,.,.,.,.
20250210 _161722,45698.6787369676,1739204242.87487,00:00:00,25,25.02,25,25.01,25,24.78,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.24,6.22,7.98,6.03,8.25,12.56,8.1,0,.,.,.,.,.,.,.,.
20250210 _161723,45698.6787486111,1739204243.88083,00:00:00,25,25,25.01,25.01,24.99,25.09,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.24,6.42,7.82,5.98,8.41,-3.45,8.06,0,.,.,.,.,.,.,.,.
20250210 _161724,45698.6787604514,1739204244.90333,00:00:00,25,24.99,25.01,25,24.99,25.2,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.24,6.82,7.78,6.11,8.4,4.65,10.01,0,.,.,.,.,.,.,.,.
20250210 _161725,45698.6787721412,1739204245.91338,00:00:00,25,25,24.99,25,25.02,24.87,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,5.9,6.62,8,6.11,7.11,17.44,8.42,0,.,.,.,.,.,.,.,.
20250210 _161726,45698.6787838194,1739204246.92278,00:00:00,25,25.02,24.99,25,25.02,24.82,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.15,6.21,8.12,6.18,7.93,8.2,8.24,0,.,.,.,.,.,.,.,.
20250210 _161727,45698.6787954514,1739204247.92726,00:00:00,25,25.01,24.99,25,25.01,25.08,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.13,6.32,8.08,6.19,8.01,-1.28,8.13,0,.,.,.,.,.,.,.,.
20250210 _161728,45698.6788070718,1739204248.93138,00:00:00,25,24.98,25,25,25,25.2,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.12,6.88,7.95,6.21,8.13,6.69,8.22,0,.,.,.,.,.,.,.,.
20250210 _161729,45698.6788187037,1739204249.93641,00:00:00,25.01,24.99,25.01,24.99,25,24.88,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.02,6.71,7.76,6.32,8.13,19.3,8.46,0,.,.,.,.,.,.,.,.
20250210 _161730,45698.6788303357,1739204250.94178,00:00:00,25.01,25.01,25,25,24.99,24.81,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.98,6.25,7.97,6.27,8.2,8.48,8.4,0,.,.,.,.,.,.,.,.
20250210 _161731,45698.6788419907,1739204251.94803,00:00:00,24.99,25,24.99,25,24.99,25.16,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.28,6.45,8.16,6.1,8.37,-3.8,8.18,0,.,.,.,.,.,.,.,.
20250210 _161732,45698.6788536343,1739204252.95418,00:00:00,24.98,24.99,25,25,25,25.2,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.48,6.63,8.03,6.24,7.32,4.57,8.05,0,.,.,.,.,.,.,.,.
20250210 _161733,45698.6788653009,1739204253.96284,00:00:00,24.99,24.99,25.01,25,25.02,24.89,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.14,6.67,7.78,6.26,7.93,17.45,8.23,0,.,.,.,.,.,.,.,.
20250210 _161734,45698.6788769907,1739204254.97288,00:00:00,25,25,25.01,25,25.01,24.81,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.2,6.59,7.8,7.31,7.99,8.34,8.47,0,.,.,.,.,.,.,.,.
20250210 _161735,45698.678888669,1739204255.98163,00:00:00,25.01,24.99,24.99,24.99,25,25.15,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.09,6.71,8.12,6.37,8.17,-5.43,8.41,0,.,.,.,.,.,.,.,.
20250210 _161736,45698.6789003125,1739204256.98797,00:00:00,25,25,24.99,25,25,25.15,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,5.88,5.44,8.09,6.24,8.19,7.68,6.44,0,.,.,.,.,.,.,.,.
20250210 _161737,45698.6789120139,1739204257.9986,00:00:00,25,25.01,25.01,25.01,25,24.89,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.13,6.37,7.86,5.99,7.24,17.37,8.04,0,.,.,.,.,.,.,.,.
20250210 _161739,45698.6789236343,1739204259.00293,00:00:00,25.01,25.01,25.01,25.01,25,24.81,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.04,7.5,7.73,6.95,8.21,8.25,8.33,0,.,.,.,.,.,.,.,.
20250210 _161740,45698.6789353588,1739204260.01599,00:00:00,25.01,24.99,24.99,24.99,24.99,25.16,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7,8.01,8.03,6.24,7.42,-3.62,8.48,0,.,.,.,.,.,.,.,.
20250210 _161741,45698.6789470139,1739204261.02293,00:00:00,24.99,24.99,24.99,24.99,25,25.16,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.29,6.88,9.28,5.35,8.15,9.25,8.18,0,.,.,.,.,.,.,.,.
20250210 _161742,45698.6789586806,1739204262.03086,00:00:00,24.99,25.01,25.01,25,25.02,24.89,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.41,6.47,6.74,6.2,7.93,19.01,7.93,0,.,.,.,.,.,.,.,.
20250210 _161743,45698.6789703125,1739204263.03539,00:00:00,24.99,25.02,25.01,25.01,25.02,24.81,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.13,6.2,7.75,5.92,7.84,8.28,8.08,0,.,.,.,.,.,.,.,.
20250210 _161744,45698.6789819444,1739204264.04069,00:00:00,25,24.99,24.99,25,24.99,25.15,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.27,6.6,9.14,6.02,8.2,-3.76,8.4,0,.,.,.,.,.,.,.,.
20250210 _161745,45698.6789935995,1739204265.0471,00:00:00,25,24.99,24.99,25,24.99,25.16,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.27,6.85,8.07,5.04,8.33,7.28,8.23,0,.,.,.,.,.,.,.,.
20250210 _161746,45698.6790053009,1739204266.05851,00:00:00,25,25.01,25.01,25,25.01,24.82,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,5.92,6.35,7.85,6.08,8.03,19.29,7.97,0,.,.,.,.,.,.,.,.
20250210 _161747,45698.6790169444,1739204267.0646,00:00:00,25,25.02,25.01,25,25.01,24.81,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.18,6.09,7.74,6.08,7.93,8.32,8.03,0,.,.,.,.,.,.,.,.
20250210 _161748,45698.6790285532,1739204268.06709,00:00:00,25.01,24.99,25,25,25.01,25.14,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.07,6.56,7.86,6.16,7.95,-3.54,8.35,0,.,.,.,.,.,.,.,.
20250210 _161749,45698.6790401389,1739204269.06885,00:00:00,25,24.99,24.99,25,25,25.16,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.12,6.81,8.12,6.18,8,7.56,6.65,0,.,.,.,.,.,.,.,.
20250210 _161750,45698.6790518171,1739204270.07752,00:00:00,25,25.01,25,25,25,24.83,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.19,5.09,7.92,6.19,8.88,19.3,7.96,0,.,.,.,.,.,.,.,.
20250210 _161751,45698.6790635069,1739204271.08723,00:00:00,25,25.02,25.01,25,25,24.8,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.18,6.15,7.74,7.25,7.97,8.46,7.9,0,.,.,.,.,.,.,.,.
20250210 _161752,45698.679075162,1739204272.09473,00:00:00,25.01,24.99,25.01,25,25,25.14,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.01,6.55,7.76,6.22,8.02,-3.48,8.31,0,.,.,.,.,.,.,.,.
20250210 _161753,45698.6790867824,1739204273.09806,00:00:00,25.01,24.99,25,25,25,25.17,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.99,6.8,7.9,6.24,8.04,7.19,8.5,0,.,.,.,.,.,.,.,.
20250210 _161754,45698.6790984028,1739204274.10279,00:00:00,25,25.01,25,25,25,24.83,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,8.38,6.39,7.93,6.25,7.97,19.17,7.99,0,.,.,.,.,.,.,.,.
20250210 _161755,45698.6791100347,1739204275.10703,00:00:00,24.99,25.01,25.01,25,25,24.87,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.36,6.21,7.68,6.27,8.02,4.73,7.9,0,.,.,.,.,.,.,.,.
20250210 _161756,45698.6791216435,1739204276.11093,00:00:00,24.99,24.99,25.01,25,25,25.14,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.4,6.54,8.84,6.28,8.09,-3.15,8.3,0,.,.,.,.,.,.,.,.
20250210 _161757,45698.6791332986,1739204277.1173,00:00:00,25,24.99,25,25,25,25.16,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.2,6.79,8.97,6.22,8.11,5.18,8.6,0,.,.,.,.,.,.,.,.
20250210 _161758,45698.679144919,1739204278.12158,00:00:00,25.01,25.01,24.99,25,25,24.83,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.03,6.3,9.05,6.21,7.99,18.99,6.36,0,.,.,.,.,.,.,.,.
20250210 _161759,45698.6791565856,1739204279.1294,00:00:00,25,25.01,24.99,25,25,24.88,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.07,6.11,7.96,6.11,7.97,4.8,7.81,0,.,.,.,.,.,.,.,.
20250210 _161800,45698.6791681829,1739204280.13183,00:00:00,25,24.99,25,25,25,25.14,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.14,6.52,7.82,6.16,7.07,-3.66,8.2,0,.,.,.,.,.,.,.,.
20250210 _161801,45698.6791798495,1739204281.13968,00:00:00,24.99,24.99,25.01,25,25,25.16,24.98,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.32,6.78,7.62,6.16,7.95,7.46,10.24,0,.,.,.,.,.,.,.,.
20250210 _161802,45698.6791914931,1739204282.1454,00:00:00,25,25.02,25,25.01,25.01,24.83,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.2,4.95,8.86,5.97,7.85,17.41,6.35,0,.,.,.,.,.,.,.,.
20250210 _161803,45698.6792031481,1739204283.15269,00:00:00,25.01,25.02,25,25.01,25,24.87,25.02,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.94,6.06,7.8,5.92,7.95,4.73,7.69,0,.,.,.,.,.,.,.,.
20250210 _161804,45698.6792147801,1739204284.15754,00:00:00,25.01,24.99,24.99,25,24.98,25.2,24.99,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.98,7.87,7.89,5.97,8.24,-3.75,8.27,0,.,.,.,.,.,.,.,.
20250210 _161805,45698.6792264005,1739204285.16164,00:00:00,25,24.99,24.99,25.01,24.99,25.17,24.98,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,8.44,6.72,7.91,5.87,8.16,6.95,8.54,0,.,.,.,.,.,.,.,.
20250210 _161806,45698.6792380671,1739204286.16918,00:00:00,24.99,25,25.01,25.01,25,24.84,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.29,6.41,7.7,5.81,7.99,17.03,6.43,0,.,.,.,.,.,.,.,.
20250210 _161807,45698.6792497222,1739204287.1765,00:00:00,25,25.01,25.01,24.99,25,24.86,25.02,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,5.91,6.18,8.78,6.11,7.97,6.86,7.69,0,.,.,.,.,.,.,.,.
20250210 _161808,45698.6792614005,1739204288.18524,00:00:00,25.01,24.99,25,24.98,25,25.19,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7,7.72,7.78,6.33,8.02,-3.58,9.8,0,.,.,.,.,.,.,.,.
20250210 _161809,45698.6792730903,1739204289.19528,00:00:00,25.01,24.99,25,25,25.01,25.17,24.98,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,6.89,7.94,7.79,6.16,7.95,4.99,8.4,0,.,.,.,.,.,.,.,.
20250210 _161810,45698.6792848958,1739204290.21539,00:00:00,25,25,25,25.01,25.01,24.84,25,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.01,5.18,7.8,5.83,7.78,18.62,8.26,0,.,.,.,.,.,.,.,.
20250210 _161811,45698.6792966088,1739204291.227,00:00:00,24.99,25.01,24.99,25,25,24.86,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.25,6.28,7.89,5.92,7.86,5.2,7.8,0,.,.,.,.,.,.,.,.
20250210 _161812,45698.6793084028,1739204292.24651,00:00:00,24.99,25,24.99,24.99,24.98,25.19,25.01,NaN,25,25,25,25,25,25,25,0,18,21,18,18,15,30,24.6,0,5.22,7.35,5.88,6.3,5.125,9.75,7.503,0,15.52,15,13.78,12.86,10.98,23.08,20.16,0,7.29,6.43,7.93,6.24,8.2,-3.39,7.93,0,.,.,.,.,.,.,.,.
