time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_A0,Current_temp_A1,Current_temp_A2,Current_temp_A3,Current_temp_A4,Current_temp_A5,Current_temp_A6,Current_temp_A7/A2,Target_temp_A0,Target_temp_A1,Target_temp_A2,Target_temp_A3,Target_temp_A4,Target_temp_A5,Target_temp_A6,Target_temp_A7/A2,kp_A0,kp_A1,kp_A2,kp_A3,kp_A4,kp_A5,kp_A6,kp_A7/A2,ki_A0,ki_A1,ki_A2,ki_A3,ki_A4,ki_A5,ki_A6,ki_A7/A2,kd_A0,kd_A1,kd_A2,kd_A3,kd_A4,kd_A5,kd_A6,kd_A7/A2,Output_A0,Output_A1,Output_A2,Output_A3,Output_A4,Output_A5,Output_A6,Output_A7/A2,BaSyTec Line.Loop_A0,BaSyTec Line.Loop_A1,BaSyTec Line.Loop_A2,BaSyTec Line.Loop_A3,BaSyTec Line.Loop_A4,BaSyTec Line.Loop_A5,BaSyTec Line.Loop_A6,BaSyTec Line.Loop_A7/A2
20250210 _152937,45698.6455725,1739201377.46478,00:00:00,25.01,24.98,25,25.01,25,25,25.01,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,5.91,0,9.6,8.44,9.84,9.91,5.5,8.12,.,.,.,.,.,.,.,.
20250210 _152938,45698.645584213,1739201378.47646,00:00:00,25.01,24.98,25,25.01,25,25,25.01,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.47,0,9.58,8.21,9.99,9.95,5.41,7.92,.,.,.,.,.,.,.,.
20250210 _152939,45698.6455959375,1739201379.48912,00:00:00,25,24.99,25,25,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.53,0,9.58,8.62,9.88,9.85,5.8,7.77,.,.,.,.,.,.,.,.
20250210 _152940,45698.6456076736,1739201380.50351,00:00:00,25,24.99,25,24.99,25.01,25.01,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.76,0,9.45,11.16,9.6,9.62,6.16,7.84,.,.,.,.,.,.,.,.
20250210 _152941,45698.6456193982,1739201381.51676,00:00:00,25,24.98,25.01,25,25,25.01,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,6.14,0,9.29,8.47,9.66,9.56,5.8,8.09,.,.,.,.,.,.,.,.
20250210 _152942,45698.6456311458,1739201382.53116,00:00:00,25,24.98,25,25.01,25,25,25.01,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.81,0,11.46,10.44,9.76,9.63,5.46,8.01,.,.,.,.,.,.,.,.
20250210 _152943,45698.6456430208,1739201383.55792,00:00:00,25,24.99,25,25,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.68,0,7.78,10.8,9.9,9.73,5.67,7.77,.,.,.,.,.,.,.,.
20250210 _152944,45698.6456547107,1739201384.56792,00:00:00,25,24.99,25,24.99,25,25,24.99,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.65,0,9.55,6.67,9.66,9.73,5.98,7.59,.,.,.,.,.,.,.,.
20250210 _152945,45698.6456664468,1739201385.58191,00:00:00,25,24.98,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.78,0,9.42,8.6,9.63,9.85,3.67,7.77,.,.,.,.,.,.,.,.
20250210 _152946,45698.6456780324,1739201386.58279,00:00:00,25,24.98,25,25.01,25,25,25.01,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.78,0,9.51,8.28,9.74,9.87,5.46,7.89,.,.,.,.,.,.,.,.
20250210 _152947,45698.6456897106,1739201387.59138,00:00:00,25,24.98,25,25,25,25,25.01,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.8,0,7.78,10.52,9.88,9.79,5.37,7.79,.,.,.,.,.,.,.,.
20250210 _152948,45698.6457014236,1739201388.60345,00:00:00,25,24.99,25,25,25,25.01,24.99,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.81,0,7.69,8.63,9.64,9.43,5.89,7.52,.,.,.,.,.,.,.,.
20250210 _152949,45698.645713044,1739201389.60767,00:00:00,25,24.99,25.01,25,25.01,25.01,24.99,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.82,0,9.32,8.68,9.47,9.47,4.04,7.56,.,.,.,.,.,.,.,.
20250210 _152950,45698.6457247801,1739201390.62189,00:00:00,25,24.98,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.84,0,9.38,8.4,9.55,11.62,5.78,7.89,.,.,.,.,.,.,.,.
20250210 _152951,45698.645736412,1739201391.62655,00:00:00,25,24.98,25,25,25,25,25.01,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.85,0,9.59,8.36,9.66,11.64,5.31,7.82,.,.,.,.,.,.,.,.
20250210 _152952,45698.645748287,1739201392.6526,00:00:00,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.85,0,11.47,6.14,9.65,9.7,7.62,7.7,.,.,.,.,.,.,.,.
20250210 _152953,45698.6457600463,1739201393.6682,00:00:00,25,24.98,25,25,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,6.07,0,11.23,8.32,9.65,9.7,5.91,7.67,.,.,.,.,.,.,.,.
20250210 _152954,45698.6457718056,1739201394.68421,00:00:00,25,24.98,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.71,0,9.2,8.29,9.65,11.66,5.99,6.07,.,.,.,.,.,.,.,.
20250210 _152955,45698.6457834144,1739201395.68782,00:00:00,25,24.97,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.68,0,9.5,8.25,9.78,9.71,5.6,7.81,.,.,.,.,.,.,.,.
20250210 _152956,45698.6457949884,1739201396.68778,00:00:00,25,24.98,24.99,25,25,25,25.01,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.66,0,9.64,8.38,9.67,9.71,5.39,7.7,.,.,.,.,.,.,.,.
20250210 _152957,45698.6458068866,1739201397.71571,00:00:00,25.01,24.98,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,5.85,0,9.33,8.56,9.67,9.71,5.77,7.82,.,.,.,.,.,.,.,.
20250210 _152958,45698.6458184954,1739201398.71828,00:00:00,25.01,24.97,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.6,0,9.17,8.45,9.67,9.72,5.97,7.83,.,.,.,.,.,.,.,.
20250210 _152959,45698.6458302083,1739201399.73079,00:00:00,25,24.97,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.58,0,11.22,6.12,9.81,9.72,5.87,7.96,.,.,.,.,.,.,.,.
20250210 _153000,45698.6458419444,1739201400.74464,00:00:00,25,24.98,24.99,25,25,25,25.01,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.56,0,9.59,6.09,9.69,9.72,3.18,7.89,.,.,.,.,.,.,.,.
20250210 _153001,45698.6458536921,1739201401.75972,00:00:00,25.01,24.99,25,25,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.4,0,9.41,8.41,9.69,11.59,5.44,7.52,.,.,.,.,.,.,.,.
20250210 _153002,45698.6458653819,1739201402.76944,00:00:00,25,24.98,25.01,25,25,25,24.99,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.48,0,9.16,8.25,9.68,9.6,8.12,7.43,.,.,.,.,.,.,.,.
20250210 _153003,45698.6458771296,1739201403.78425,00:00:00,24.99,24.97,25,25,25,25,24.99,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,6.08,0,9.34,8.36,9.68,9.69,5.96,7.74,.,.,.,.,.,.,.,.
20250210 _153004,45698.6458888194,1739201404.79496,00:00:00,24.99,24.97,24.99,24.98,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.78,0,9.6,11.19,9.8,7.84,5.72,8.02,.,.,.,.,.,.,.,.
20250210 _153005,45698.6459004514,1739201405.79914,00:00:00,25,24.97,24.99,24.99,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.7,0,9.63,8.95,9.82,9.81,5.56,7.96,.,.,.,.,.,.,.,.
20250210 _153006,45698.645912037,1739201406.80025,00:00:00,24.99,24.98,25,25.01,24.99,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.85,0,9.45,8.26,9.99,9.84,5.81,7.74,.,.,.,.,.,.,.,.
20250210 _153007,45698.6459237616,1739201407.81344,00:00:00,24.99,24.97,25,25,25,24.99,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.9,0,9.44,8.33,9.93,9.99,5.99,7.84,.,.,.,.,.,.,.,.
20250210 _153008,45698.6459356366,1739201408.83975,00:00:00,24.99,24.97,24.99,24.99,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.95,0,9.68,8.93,9.7,9.94,5.91,8.11,.,.,.,.,.,.,.,.
20250210 _153009,45698.6459472569,1739201409.84327,00:00:00,25.01,24.97,24.99,24.99,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.61,0,9.86,8.9,9.67,9.86,5.78,8.19,.,.,.,.,.,.,.,.
20250210 _153010,45698.6459589931,1739201410.85778,00:00:00,25.01,24.97,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.42,0,9.71,6.18,9.91,9.73,5.76,7.88,.,.,.,.,.,.,.,.
20250210 _153011,45698.6459706019,1739201411.86071,00:00:00,25,24.98,25,25,24.99,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.74,0,9.49,8.29,10.07,9.72,5.9,7.87,.,.,.,.,.,.,.,.
20250210 _153012,45698.6459821991,1739201412.86221,00:00:00,24.99,24.97,25,24.99,24.99,24.99,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,8.17,0,9.57,11.05,10.01,10.04,6.1,7.98,.,.,.,.,.,.,.,.
20250210 _153013,45698.6459939468,1739201413.87797,00:00:00,24.99,24.97,25,25,25,24.99,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,8.02,0,9.68,8.79,9.91,10.11,6.01,8.12,.,.,.,.,.,.,.,.
20250210 _153014,45698.6460055787,1739201414.88209,00:00:00,25,24.97,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.79,0,9.58,8.51,9.9,10.05,5.88,8.05,.,.,.,.,.,.,.,.
20250210 _153015,45698.6460172801,1739201415.89349,00:00:00,25,24.97,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.89,0,9.69,8.45,9.9,10.08,6.01,8.06,.,.,.,.,.,.,.,.
20250210 _153016,45698.6460288889,1739201416.8963,00:00:00,24.99,24.98,25,25,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,8.03,0,9.7,8.72,9.76,10.09,6.18,7.95,.,.,.,.,.,.,.,.
20250210 _153017,45698.6460404861,1739201417.89825,00:00:00,24.99,24.97,25,24.99,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,8.09,0,9.73,8.94,9.86,10,6.25,8.06,.,.,.,.,.,.,.,.
20250210 _153018,45698.6460522338,1739201418.91329,00:00:00,25,24.97,24.99,25,24.99,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,6.22,0,9.87,8.71,10.14,10.11,5.99,8.08,.,.,.,.,.,.,.,.
20250210 _153019,45698.6460640162,1739201419.93115,00:00:00,25,24.97,25,25,24.99,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.85,0,9.92,8.68,10.21,10.02,5.81,8.09,.,.,.,.,.,.,.,.
20250210 _153020,45698.6460757176,1739201420.94245,00:00:00,24.99,24.97,25,24.99,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,9.73,0,7.75,11.17,10,10.02,6.08,8.22,.,.,.,.,.,.,.,.
20250210 _153021,45698.6460874306,1739201421.95434,00:00:00,24.99,24.97,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,8.24,0,11.56,8.88,10.01,10.02,6.1,8.25,.,.,.,.,.,.,.,.
20250210 _153022,45698.6460993171,1739201422.98176,00:00:00,24.99,24.97,24.99,25,25,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,8.2,0,9.81,8.61,10.16,10.15,5.99,8.29,.,.,.,.,.,.,.,.
20250210 _153023,45698.6461109143,1739201423.98382,00:00:00,25,24.98,24.99,25,24.99,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.97,0,9.97,8.71,10.33,10.06,3.73,8.21,.,.,.,.,.,.,.,.
20250210 _153024,45698.6461225116,1739201424.98557,00:00:00,25,24.99,25,24.99,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.94,0,9.79,9.04,10.13,10.06,5.8,6.12,.,.,.,.,.,.,.,.
20250210 _153026,45698.6461343982,1739201426.01284,00:00:00,25,24.98,25,25,25.01,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,8.03,0,9.66,8.98,9.85,10.18,6.06,8.02,.,.,.,.,.,.,.,.
20250210 _153027,45698.6461460069,1739201427.01587,00:00:00,25,24.98,25,25.01,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,8.04,0,11.72,8.55,11.92,10.2,6.24,8.13,.,.,.,.,.,.,.,.
20250210 _153028,45698.6461576273,1739201428.01981,00:00:00,25,24.98,24.99,25.01,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.91,0,11.85,8.47,10.14,10.12,6,8.14,.,.,.,.,.,.,.,.
20250210 _153029,45698.6461693634,1739201429.0333,00:00:00,25,24.98,25,25,24.99,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.89,0,9.8,8.88,10.32,10.25,5.83,8.15,.,.,.,.,.,.,.,.
20250210 _153030,45698.6461811111,1739201430.0481,00:00:00,25,24.98,25.01,24.99,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.86,0,9.55,9.09,10.1,10.17,6.07,8.15,.,.,.,.,.,.,.,.
20250210 _153031,45698.6461927315,1739201431.05279,00:00:00,25,24.98,25,25.01,25.01,25.01,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.83,0,11.7,8.68,9.82,9.93,6.26,8.16,.,.,.,.,.,.,.,.
20250210 _153032,45698.6462043519,1739201432.05645,00:00:00,24.99,24.98,24.99,25.01,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,8.06,0,9.97,10.67,10.03,10,6.15,8.17,.,.,.,.,.,.,.,.
20250210 _153033,45698.6462160995,1739201433.07171,00:00:00,24.99,24.98,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,10.03,0,7.93,8.7,10.16,11.94,3.77,8.18,.,.,.,.,.,.,.,.
20250210 _153034,45698.6462277315,1739201434.0763,00:00:00,25,24.98,25,24.99,24.99,25,25,24.99,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,6.44,0,9.66,9.04,10.33,10.06,6,8.32,.,.,.,.,.,.,.,.
20250210 _153035,45698.6462393287,1739201435.07866,00:00:00,25.01,24.98,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.84,0,9.86,8.96,10.13,10.05,5.99,8.24,.,.,.,.,.,.,.,.
20250210 _153036,45698.6462512037,1739201436.10499,00:00:00,25.01,24.99,24.99,25,25.01,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.78,0,10,8.66,9.87,10.03,5.83,7.99,.,.,.,.,.,.,.,.
20250210 _153037,45698.6462628125,1739201437.10788,00:00:00,24.99,24.99,25,25,25,25,25,25.01,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,9.91,0,9.81,8.79,9.93,10.03,5.79,7.94,.,.,.,.,.,.,.,.
20250210 _153038,45698.6462744676,1739201438.11422,00:00:00,24.99,24.98,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,6.55,0,9.67,8.79,10.16,9.91,6.04,8.15,.,.,.,.,.,.,.,.
20250210 _153039,45698.6462860532,1739201439.11579,00:00:00,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.99,0,9.76,8.65,10.18,9.99,6.07,8.16,.,.,.,.,.,.,.,.
20250210 _153040,45698.6462977199,1739201440.12369,00:00:00,25.01,24.99,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.68,0,9.88,8.61,8.07,10,5.96,8.03,.,.,.,.,.,.,.,.
20250210 _153041,45698.646309456,1739201441.13724,00:00:00,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.85,0,9.91,11.05,10.08,9.89,5.8,8.01,.,.,.,.,.,.,.,.
20250210 _153042,45698.6463211806,1739201442.15048,00:00:00,24.99,24.99,25.01,24.99,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,8.1,0,9.56,9.08,10.08,9.87,7.99,7.99,.,.,.,.,.,.,.,.
20250210 _153043,45698.6463329398,1739201443.16667,00:00:00,24.99,24.99,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,8.16,0,9.59,6.35,10.07,9.84,6.02,9.68,.,.,.,.,.,.,.,.
20250210 _153044,45698.6463445602,1739201444.17066,00:00:00,25.01,24.99,24.99,25.01,25,25,24.99,25,25,25,25,25,25,25,25,25,27.6,0,26.4,34.2,29.4,25.2,33,27,9.384,0,7.656,10.94,8.82,7.56,10.56,8.64,20.29,0,22.76,26.85,24.5,22.76,25.78,21.09,7.8,0,9.92,8.28,10.07,9.82,6.22,9.64,.,.,.,.,.,.,.,.
