time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_C0,Current_temp_C1,Current_temp_C2,Current_temp_C3,Current_temp_C4,Current_temp_C5,Current_temp_C6,Current_temp_C7_Ableiterplus,Target_temp_C0,Target_temp_C1,Target_temp_C2,Target_temp_C3,Target_temp_C4,Target_temp_C5,Target_temp_C6,Target_temp_C7_Ableiterplus,kp_C0,kp_C1,kp_C2,kp_C3,kp_C4,kp_C5,kp_C6,kp_C7_Ableiterplus,ki_C0,ki_C1,ki_C2,ki_C3,ki_C4,ki_C5,ki_C6,ki_C7_Ableiterplus,kd_C0,kd_C1,kd_C2,kd_C3,kd_C4,kd_C5,kd_C6,kd_C7_Ableiterplus,Output_C0,Output_C1,Output_C2,Output_C3,Output_C4,Output_C5,Output_C6,Output_C7_Ableiterplus,BaSyTec Line.Loop_C0,BaSyTec Line.Loop_C1,BaSyTec Line.Loop_C2,BaSyTec Line.Loop_C3,BaSyTec Line.Loop_C4,BaSyTec Line.Loop_C5,BaSyTec Line.Loop_C6,BaSyTec Line.Loop_C7_Ableiterplus
20250210 _144019,45698.6113368403,1739198419.50399,00:00:00,25,24.99,25.01,24.99,25,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.31,10.9,10.74,11.1,10.68,10.41,11.15,24.19,.,.,.,.,.,.,.,.
20250210 _144020,45698.6113485648,1739198420.51632,00:00:00,25,25,25,24.99,25,25,25,24.95,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.3,8.96,10.83,11.15,10.67,10.41,11.15,5.6,.,.,.,.,.,.,.,.
20250210 _144021,45698.6113602894,1739198421.52952,00:00:00,25,25,25,25,25,25,25,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.28,10.6,10.95,10.94,10.65,10.43,11.14,-8.68,.,.,.,.,.,.,.,.
20250210 _144022,45698.6113720139,1739198422.54292,00:00:00,25.01,25,25,25.01,25,25,25.01,25.05,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.12,10.57,10.97,8.95,10.63,10.3,9.71,9.49,.,.,.,.,.,.,.,.
20250210 _144023,45698.6113837153,1739198423.55383,00:00:00,25,25,25,25,25,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.19,10.78,10.99,10.85,10.6,10.27,12.49,22.29,.,.,.,.,.,.,.,.
20250210 _144024,45698.6113954514,1739198424.56705,00:00:00,24.99,24.99,25,24.99,25,25,25,24.92,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.44,12.68,11,11.07,10.69,10.24,11.12,23.84,.,.,.,.,.,.,.,.
20250210 _144025,45698.6114072917,1739198425.59081,00:00:00,24.99,25,25,24.99,24.99,25,25,24.93,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.66,10.74,9.36,11.12,10.95,10.2,11.12,13.21,.,.,.,.,.,.,.,.
20250210 _144026,45698.6114190278,1739198426.60481,00:00:00,24.99,25,24.99,25,24.99,25,25.01,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.57,8.74,11.16,11.04,11.04,12.08,11.05,-9.67,.,.,.,.,.,.,.,.
20250210 _144027,45698.6114306829,1739198427.61138,00:00:00,25,25,25,25.01,25,24.99,25.01,25.05,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.35,10.67,10.96,10.8,10.74,10.67,11.04,10.51,.,.,.,.,.,.,.,.
20250210 _144028,45698.611442419,1739198428.62575,00:00:00,25.01,24.99,25.01,25.01,25.01,25,25,24.91,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.19,10.91,10.6,10.75,10.59,10.52,11.09,22.28,.,.,.,.,.,.,.,.
20250210 _144029,45698.611454294,1739198429.65188,00:00:00,25,25,25.01,25,24.99,25.01,25,24.94,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.27,10.85,10.61,12.67,10.91,10.17,11.08,6.53,.,.,.,.,.,.,.,.
20250210 _144030,45698.6114659144,1739198430.65523,00:00:00,24.99,25,25,24.99,24.99,25,25,24.93,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.47,10.75,10.79,11.06,11.06,10.12,11.07,13.12,.,.,.,.,.,.,.,.
20250210 _144031,45698.6114778125,1739198431.6832,00:00:00,24.99,25,24.99,24.99,25,24.99,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.7,10.63,11.15,11.1,9.09,10.55,11.07,-8.62,.,.,.,.,.,.,.,.
20250210 _144032,45698.6114894792,1739198432.69172,00:00:00,25,25,24.99,25,25.01,24.99,25,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.49,10.6,11.11,10.91,10.52,10.74,11.13,3.25,.,.,.,.,.,.,.,.
20250210 _144033,45698.6115010648,1739198433.69293,00:00:00,25.01,25,25.01,25.01,25,25,25,24.92,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.22,10.81,10.79,10.77,10.68,8.66,11.15,25.11,.,.,.,.,.,.,.,.
20250210 _144034,45698.6115127778,1739198434.70446,00:00:00,25.01,24.99,25.01,25,24.99,25.01,25,24.92,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.17,12.7,10.64,10.96,11.03,10.06,11.16,13.45,.,.,.,.,.,.,.,.
20250210 _144035,45698.6115244792,1739198435.71583,00:00:00,24.99,25,25,24.99,25,25,24.99,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.53,10.76,10.81,11.21,10.87,12.01,11.23,-8.73,.,.,.,.,.,.,.,.
20250210 _144036,45698.6115360995,1739198436.7199,00:00:00,24.99,25,25,24.99,25.01,24.99,25,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.71,10.64,10.92,11.27,10.64,10.69,11.25,3.49,.,.,.,.,.,.,.,.
20250210 _144037,45698.6115477315,1739198437.72434,00:00:00,24.99,25,25,25,25.01,24.99,24.99,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.64,10.61,10.93,11.08,10.61,10.64,11.26,-3.17,.,.,.,.,.,.,.,.
20250210 _144038,45698.6115594676,1739198438.73886,00:00:00,25.01,25,25,25.01,25,25.01,24.99,24.95,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.28,10.58,10.95,10.85,12.5,8.55,11.28,22.59,.,.,.,.,.,.,.,.
20250210 _144039,45698.611571088,1739198439.74203,00:00:00,25.01,24.99,24.99,25,24.99,25.01,24.99,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,9.95,12.67,11.1,10.92,10.93,10.16,11.3,18.49,.,.,.,.,.,.,.,.
20250210 _144040,45698.6115828125,1739198440.75521,00:00:00,25,24.99,25,24.99,25,25,24.99,25.04,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.24,11.09,11.03,11.15,10.86,10.46,11.32,-3.6,.,.,.,.,.,.,.,.
20250210 _144041,45698.611594456,1739198441.76157,00:00:00,24.99,25,25.01,24.99,25,24.99,24.99,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.62,10.81,9.05,11.2,12.56,10.76,11.34,-0.39,.,.,.,.,.,.,.,.
20250210 _144042,45698.6116061921,1739198442.77521,00:00:00,24.99,25.01,25.01,25,25,25,24.99,24.94,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.7,10.56,10.75,11,10.87,8.69,11.36,22.72,.,.,.,.,.,.,.,.
20250210 _144043,45698.6116177662,1739198443.77565,00:00:00,25,25,25,25.01,24.99,25.01,24.99,24.98,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.49,10.63,10.84,10.86,10.99,10.23,11.37,19.4,.,.,.,.,.,.,.,.
20250210 _144044,45698.6116295023,1739198444.7894,00:00:00,25.01,25,25,25,24.99,25,24.99,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.23,10.84,10.95,10.93,11.02,11.93,11.4,15.92,.,.,.,.,.,.,.,.
20250210 _144045,45698.6116411806,1739198445.79876,00:00:00,25.01,24.99,25,24.99,25,24.99,24.99,25.05,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.18,11,10.97,11.16,10.93,10.59,11.42,-3.54,.,.,.,.,.,.,.,.
20250210 _144046,45698.6116527546,1739198446.79825,00:00:00,24.99,25,25,24.99,25,24.99,24.99,25.11,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.62,10.94,10.98,11.21,10.94,10.65,11.44,-0.79,.,.,.,.,.,.,.,.
20250210 _144047,45698.6116644329,1739198447.80704,00:00:00,24.99,25.01,25,25,25,25,25,24.97,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.86,10.6,12.77,9.27,10.95,10.58,11.33,18.12,.,.,.,.,.,.,.,.
20250210 _144048,45698.611676088,1739198448.81402,00:00:00,24.99,25.01,24.99,25.01,24.99,25.01,25.01,25,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.68,10.55,11.14,10.89,11.07,8.57,11.26,18.35,.,.,.,.,.,.,.,.
20250210 _144049,45698.6116878125,1739198449.82765,00:00:00,25.01,25,25,25,25,25,25.01,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.22,10.86,11.08,10.95,11,10.31,12.59,23.07,.,.,.,.,.,.,.,.
20250210 _144050,45698.6116993981,1739198450.82885,00:00:00,25.01,24.99,25.01,24.99,25.01,25,25.01,25.01,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.09,11,10.75,11.17,10.76,10.53,11.2,-2.03,.,.,.,.,.,.,.,.
20250210 _144051,45698.6117109954,1739198451.83018,00:00:00,25,25,25.01,24.99,25.01,25,25.01,25.11,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.28,12.68,10.69,11.23,10.72,10.57,11.19,-7.67,.,.,.,.,.,.,.,.
20250210 _144052,45698.6117227315,1739198452.84403,00:00:00,24.99,25,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.77,10.82,12.51,11.04,10.8,12.14,11.24,18.51,.,.,.,.,.,.,.,.
20250210 _144053,45698.6117343056,1739198453.84477,00:00:00,24.99,25,25,25.01,25,25,25,24.89,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.77,8.96,10.95,10.9,10.91,10.44,11.24,23.24,.,.,.,.,.,.,.,.
20250210 _144054,45698.6117460301,1739198454.85734,00:00:00,25,25,25,25.01,25,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.47,10.69,10.97,10.86,10.81,10.44,11.17,24.08,.,.,.,.,.,.,.,.
20250210 _144055,45698.6117577662,1739198455.87161,00:00:00,25.01,25,25,25,25,25,25,24.95,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.02,10.79,10.99,11.05,10.81,10.46,11.23,4.15,.,.,.,.,.,.,.,.
20250210 _144056,45698.6117694792,1739198456.88334,00:00:00,25.01,25,25,24.99,25,25,25,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.03,10.79,11.03,11.2,10.9,10.46,11.22,-7.19,.,.,.,.,.,.,.,.
20250210 _144057,45698.6117812616,1739198457.90155,00:00:00,24.99,25,25,25,25,25,25,25.03,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.5,10.66,11.07,11.13,10.8,10.45,11.29,11.01,.,.,.,.,.,.,.,.
20250210 _144058,45698.6117929745,1739198458.91376,00:00:00,24.99,25,25.01,25.01,25,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.75,10.63,10.85,10.89,10.78,10.57,11.29,23.9,.,.,.,.,.,.,.,.
20250210 _144059,45698.6118045833,1739198459.9166,00:00:00,25,25,25.01,25,25,25,25,24.98,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.54,10.61,10.8,10.96,10.77,10.47,11.3,5.12,.,.,.,.,.,.,.,.
20250210 _144100,45698.6118162847,1739198460.92746,00:00:00,25.01,25,25,24.99,25,25,25,24.93,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.15,12.57,10.88,11.18,10.76,12.14,11.31,12.2,.,.,.,.,.,.,.,.
20250210 _144101,45698.611827963,1739198461.9363,00:00:00,25.01,24.99,25,24.99,25,25,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.09,10.94,10.98,11.21,10.86,12.14,9.96,-9.01,.,.,.,.,.,.,.,.
20250210 _144102,45698.6118395718,1739198462.93958,00:00:00,25,25,24.99,25,25,25,25,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.38,10.88,12.76,11.12,10.76,10.45,9.98,4.97,.,.,.,.,.,.,.,.
20250210 _144103,45698.6118513194,1739198463.95427,00:00:00,24.99,25,25,25.01,25,25,25,24.92,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.75,10.78,9.37,10.88,12.55,10.44,11.35,23.51,.,.,.,.,.,.,.,.
20250210 _144104,45698.6118630671,1739198464.96908,00:00:00,24.99,25,25,25,25,25,25,24.95,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.67,10.78,11.06,10.94,10.86,10.44,11.36,5.33,.,.,.,.,.,.,.,.
20250210 _144105,45698.6118748264,1739198465.98515,00:00:00,25.01,25,25.01,24.99,25,25,25,25.1,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.3,10.78,9.19,9.31,10.87,10.45,11.37,-8.13,.,.,.,.,.,.,.,.
20250210 _144107,45698.611886713,1739198467.01262,00:00:00,25.01,25,25.01,24.99,25,25,25,25.08,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.1,10.66,10.7,11.21,12.57,10.45,11.37,-8.45,.,.,.,.,.,.,.,.
20250210 _144108,45698.6118984028,1739198468.02207,00:00:00,25,25,25.01,25,25,25,24.99,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,12.24,10.64,10.76,11.12,9.07,10.45,11.45,4.32,.,.,.,.,.,.,.,.
20250210 _144109,45698.6119101389,1739198469.03602,00:00:00,24.99,25,25,25.01,25,25,25,24.92,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.67,10.61,10.85,10.88,10.88,10.44,11.33,24.17,.,.,.,.,.,.,.,.
20250210 _144110,45698.6119218287,1739198470.0464,00:00:00,24.99,25,25,25,25,25,25.01,24.94,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.75,10.69,10.96,12.67,10.76,10.44,11.26,11.59,.,.,.,.,.,.,.,.
20250210 _144111,45698.6119335185,1739198471.05672,00:00:00,25,24.99,25,24.99,25,25,25.01,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.43,10.94,10.98,11.16,10.76,10.44,11.24,-8.76,.,.,.,.,.,.,.,.
20250210 _144112,45698.6119451042,1739198472.05724,00:00:00,25.01,24.99,24.99,24.99,25,25,25.01,25.05,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10,10.99,11.12,11.2,10.88,10.44,11.23,9.86,.,.,.,.,.,.,.,.
20250210 _144113,45698.6119568056,1739198473.06899,00:00:00,25.01,25,25,25,25,25,25,24.9,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.02,10.8,11.06,9.27,10.77,12.11,11.28,24.68,.,.,.,.,.,.,.,.
20250210 _144114,45698.6119685532,1739198474.08331,00:00:00,25,25,25,25.01,25,25,25,24.91,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.37,10.8,10.96,10.88,9.06,10.3,11.28,25.53,.,.,.,.,.,.,.,.
20250210 _144115,45698.6119802199,1739198475.09116,00:00:00,24.99,25,25.01,25.01,25,25,25,24.93,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.71,10.79,10.72,10.82,9.07,10.4,12.63,12.84,.,.,.,.,.,.,.,.
20250210 _144116,45698.611991956,1739198476.10588,00:00:00,24.99,25,25.01,24.99,25,25,25,25.09,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.62,10.79,10.75,11.14,10.88,10.5,12.62,-9.76,.,.,.,.,.,.,.,.
20250210 _144117,45698.612003669,1739198477.11799,00:00:00,25.01,25,25,24.99,25,25,25.01,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.26,10.66,10.83,13.05,10.77,10.39,11.25,1.81,.,.,.,.,.,.,.,.
20250210 _144118,45698.6120152778,1739198478.12048,00:00:00,25.01,25,25,25,25,25,25,24.92,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.19,10.63,10.82,11.02,9.06,10.39,11.24,24.4,.,.,.,.,.,.,.,.
20250210 _144119,45698.6120268866,1739198479.12368,00:00:00,25,25.01,25,25.01,25,25,25.01,24.94,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.28,8.74,12.58,10.89,9.07,10.39,11.17,23.63,.,.,.,.,.,.,.,.
20250210 _144120,45698.6120385069,1739198480.12729,00:00:00,24.99,25,25,25.01,25,25,25.01,24.91,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.67,10.67,10.93,10.83,10.76,10.27,11.15,12.98,.,.,.,.,.,.,.,.
20250210 _144121,45698.6120502546,1739198481.14207,00:00:00,24.99,24.99,25,25,25,25,25,25.08,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,8.66,12.67,10.95,11.03,10.74,10.37,11.21,-8.54,.,.,.,.,.,.,.,.
20250210 _144122,45698.6120620949,1739198482.16577,00:00:00,25.01,24.99,24.99,24.99,25,25,25,25.07,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.27,12.72,11.1,11.28,10.72,10.37,11.2,3.69,.,.,.,.,.,.,.,.
20250210 _144123,45698.6120738194,1739198483.17883,00:00:00,25.01,25,25,25,25,25,25,24.91,25,25,25,25,25,25,25,25,28.8,25.8,25.2,26.4,25.8,26.4,15,92,8.64,7.74,7.812,8.184,7.998,8.448,3.375,167.4,24,21.5,20.32,21.29,20.81,20.62,16.67,13.1,10.07,10.76,10.91,11.11,10.71,10.36,11.2,25.4,.,.,.,.,.,.,.,.
