time_date_stamp, excel_time_date_stamp, unix_time_stamp, test_time,Current_temp_A0,Current_temp_A1,Current_temp_A2,Current_temp_A3,Current_temp_A4,Current_temp_A5,Current_temp_A6,Current_temp_A7/A2,Target_temp_A0,Target_temp_A1,Target_temp_A2,Target_temp_A3,Target_temp_A4,Target_temp_A5,Target_temp_A6,Target_temp_A7/A2,kp_A0,kp_A1,kp_A2,kp_A3,kp_A4,kp_A5,kp_A6,kp_A7/A2,ki_A0,ki_A1,ki_A2,ki_A3,ki_A4,ki_A5,ki_A6,ki_A7/A2,kd_A0,kd_A1,kd_A2,kd_A3,kd_A4,kd_A5,kd_A6,kd_A7/A2,Output_A0,Output_A1,Output_A2,Output_A3,Output_A4,Output_A5,Output_A6,Output_A7/A2,BaSyTec Line.Loop_A0,BaSyTec Line.Loop_A1,BaSyTec Line.Loop_A2,BaSyTec Line.Loop_A3,BaSyTec Line.Loop_A4,BaSyTec Line.Loop_A5,BaSyTec Line.Loop_A6,BaSyTec Line.Loop_A7/A2
20250328 _151404,45744.6347770718,1743174844.73945,00:00:00,25,25.05,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.34,0,8.55,7.24,7.34,7.25,7.01,6.4,.,.,.,.,.,.,.,.
20250328 _151405,45744.6347888426,1743174845.75608,00:00:00,25,25.05,25,25,25,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.34,0,8.55,6.41,7.29,6.27,7.86,7.31,.,.,.,.,.,.,.,.
20250328 _151406,45744.6348004051,1743174846.75563,00:00:00,25,25.06,25,25,25,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.34,0,8.54,7.09,7.28,7.17,7,6.39,.,.,.,.,.,.,.,.
20250328 _151407,45744.6348120255,1743174847.75927,00:00:00,25,25.06,25,25.01,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.35,0,8.55,6.97,7.27,7.21,7,6.32,.,.,.,.,.,.,.,.
20250328 _151408,45744.6348236227,1743174848.76101,00:00:00,25,25.06,25,25,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.35,0,8.55,7.04,7.26,7.2,7,5.38,.,.,.,.,.,.,.,.
20250328 _151409,45744.6348353472,1743174849.77499,00:00:00,25,25.06,25,24.99,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.36,0,8.55,7.18,8.07,7.19,6.95,6.22,.,.,.,.,.,.,.,.
20250328 _151410,45744.6348469792,1743174850.77917,00:00:00,25,25.05,25,24.99,25.01,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.36,0,8.55,7.21,7.18,8.09,6.94,6.36,.,.,.,.,.,.,.,.
20250328 _151411,45744.6348588426,1743174851.80485,00:00:00,25,25.04,25,25,25.01,25.01,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.36,0,8.55,7.08,7.16,7.11,7.83,6.47,.,.,.,.,.,.,.,.
20250328 _151412,45744.6348705671,1743174852.81766,00:00:00,25,25.04,25,25.01,25.01,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.37,0,8.55,6.97,7.14,7.14,6.08,6.45,.,.,.,.,.,.,.,.
20250328 _151413,45744.6348822801,1743174853.82904,00:00:00,25,25.05,25,25,25.01,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.37,0,9.44,7.03,7.12,7.07,6.97,6.36,.,.,.,.,.,.,.,.
20250328 _151414,45744.6348939931,1743174854.84188,00:00:00,25,25.05,25,24.99,25.01,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.38,0,8.54,7.18,7.09,7.16,6.13,6.35,.,.,.,.,.,.,.,.
20250328 _151415,45744.6349056134,1743174855.84588,00:00:00,25,25.06,25,24.99,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,8.24,0,8.54,7.21,7.17,7.22,6.97,5.43,.,.,.,.,.,.,.,.
20250328 _151416,45744.634917338,1743174856.85894,00:00:00,25,25.06,25,25,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.38,0,7.7,7.08,7.17,7.23,6.97,6.27,.,.,.,.,.,.,.,.
20250328 _151417,45744.6349290278,1743174857.86895,00:00:00,25,25.05,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.33,0,8.55,6.97,7.22,6.28,6.97,6.36,.,.,.,.,.,.,.,.
20250328 _151418,45744.6349407755,1743174858.8838,00:00:00,25,25.03,25,25,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.38,0,8.55,7.8,7.17,7.19,6.97,6.54,.,.,.,.,.,.,.,.
20250328 _151419,45744.6349524769,1743174859.89419,00:00:00,25,25.04,25,24.99,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,8.24,0,8.6,7.18,6.3,7.2,6.97,6.48,.,.,.,.,.,.,.,.
20250328 _151420,45744.6349641782,1743174860.9052,00:00:00,25,25.05,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.38,0,8.62,7.2,7.11,7.2,6.97,6.44,.,.,.,.,.,.,.,.
20250328 _151421,45744.6349760417,1743174861.93073,00:00:00,25,25.05,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.39,0,8.63,7.07,7.11,6.23,6.97,5.53,.,.,.,.,.,.,.,.
20250328 _151422,45744.6349876736,1743174862.93547,00:00:00,25,25.05,25,25.01,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.39,0,8.69,6.96,7.1,7.19,6.96,6.39,.,.,.,.,.,.,.,.
20250328 _151423,45744.6349993981,1743174863.94875,00:00:00,25,25.05,24.99,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.39,0,8.7,7.03,7.14,7.2,7.01,6.38,.,.,.,.,.,.,.,.
20250328 _151424,45744.6350109954,1743174864.95096,00:00:00,24.99,25.06,25,24.99,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.45,0,8.61,7.94,7.13,7.2,7.02,6.32,.,.,.,.,.,.,.,.
20250328 _151425,45744.6350226389,1743174865.95699,00:00:00,25,25.06,25,24.99,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.41,0,8.61,7.2,7.13,7.2,7.03,6.3,.,.,.,.,.,.,.,.
20250328 _151426,45744.6350343866,1743174866.97199,00:00:00,25,25.06,25,25,25,25,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.41,0,9.5,7.12,7.13,7.2,7.08,7.19,.,.,.,.,.,.,.,.
20250328 _151427,45744.6350461111,1743174867.98401,00:00:00,25,25.05,25,25.01,25,25,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.42,0,7.77,6.2,7.13,7.2,7.09,6.38,.,.,.,.,.,.,.,.
20250328 _151428,45744.6350577778,1743174868.99235,00:00:00,24.99,25.04,25,25,25,25,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.47,0,8.61,7.04,7.13,7.2,7.1,6.44,.,.,.,.,.,.,.,.
20250328 _151429,45744.6350693982,1743174869.99676,00:00:00,24.99,25.05,25,24.99,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.49,0,8.61,7.18,6.3,6.3,7.02,6.46,.,.,.,.,.,.,.,.
20250328 _151431,45744.6350812963,1743174871.0242,00:00:00,25,25.05,25,24.99,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.45,0,8.66,7.26,7.18,7.21,6.96,6.42,.,.,.,.,.,.,.,.
20250328 _151432,45744.6350929745,1743174872.03336,00:00:00,25.01,25.05,25,25,25,25,25.01,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.29,0,7.84,7.2,8.02,7.27,6.05,6.37,.,.,.,.,.,.,.,.
20250328 _151433,45744.6351046065,1743174873.03895,00:00:00,25.01,25.05,25,25,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.25,0,8.58,7.1,7.2,7.29,6.09,6.42,.,.,.,.,.,.,.,.
20250328 _151434,45744.6351163542,1743174874.05305,00:00:00,25.01,25.05,25.01,25.01,25,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.27,0,9.33,7.04,7.21,7.3,6.98,6.42,.,.,.,.,.,.,.,.
20250328 _151435,45744.6351280671,1743174875.06545,00:00:00,25,25.05,25,25,25,24.99,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.31,0,8.48,7.83,7.21,7.37,6.99,6.38,.,.,.,.,.,.,.,.
20250328 _151436,45744.6351398032,1743174876.07953,00:00:00,25,25.05,25,24.99,25,24.99,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.3,0,8.57,7.21,7.22,7.39,7.04,6.42,.,.,.,.,.,.,.,.
20250328 _151437,45744.6351514815,1743174877.08813,00:00:00,25,25.04,25,24.99,24.99,24.99,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.36,0,8.62,7.28,7.29,7.42,7.01,6.43,.,.,.,.,.,.,.,.
20250328 _151438,45744.6351631019,1743174878.09274,00:00:00,24.99,25.05,24.99,25,24.99,24.99,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.42,0,8.69,7.16,7.31,8.41,7.06,6.43,.,.,.,.,.,.,.,.
20250328 _151439,45744.6351746875,1743174879.09356,00:00:00,24.99,25.05,25,25.01,24.99,24.99,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.49,0,8.65,7.06,7.37,7.53,7.07,6.44,.,.,.,.,.,.,.,.
20250328 _151440,45744.6351862731,1743174880.09461,00:00:00,24.99,25.05,25,25.01,24.99,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.52,0,8.61,7.04,7.4,6.53,7.08,6.44,.,.,.,.,.,.,.,.
20250328 _151441,45744.6351979514,1743174881.10389,00:00:00,25,25.05,25,25,24.98,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.38,0,8.61,7.12,7.47,6.33,7.08,6.45,.,.,.,.,.,.,.,.
20250328 _151442,45744.635209537,1743174882.10496,00:00:00,25.01,25.05,24.99,24.99,24.98,25.01,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.25,0,8.72,7.28,7.51,7.21,7.14,6.45,.,.,.,.,.,.,.,.
20250328 _151443,45744.6352211227,1743174883.10518,00:00:00,25,25.04,24.99,25,24.99,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.33,0,8.75,6.45,7.46,7.28,7.06,7.37,.,.,.,.,.,.,.,.
20250328 _151444,45744.6352327315,1743174884.10896,00:00:00,24.99,25.04,25.01,25,25,25,25.01,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.43,0,8.55,7.18,7.32,7.33,6.96,6.53,.,.,.,.,.,.,.,.
20250328 _151445,45744.6352444907,1743174885.12401,00:00:00,24.99,25.04,25.01,25,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.5,0,8.47,7.13,7.31,7.38,6.98,6.55,.,.,.,.,.,.,.,.
20250328 _151446,45744.6352562153,1743174886.13756,00:00:00,24.99,25.04,25,25.01,25,25,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.52,0,8.55,7.07,8.23,7.39,7.02,6.56,.,.,.,.,.,.,.,.
20250328 _151447,45744.635267963,1743174887.15263,00:00:00,25,25.04,24.99,25.01,24.99,24.99,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.45,0,8.71,7.05,8.27,7.46,7.07,6.63,.,.,.,.,.,.,.,.
20250328 _151448,45744.6352796991,1743174888.16655,00:00:00,25.01,25.04,24.99,25,24.99,24.99,24.99,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.28,0,8.73,7.18,7.47,7.54,7.13,6.66,.,.,.,.,.,.,.,.
20250328 _151449,45744.6352913194,1743174889.17033,00:00:00,25,25.04,25,24.99,24.99,24.99,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.36,0,7.81,7.3,7.54,7.52,7.05,6.69,.,.,.,.,.,.,.,.
20250328 _151450,45744.6353030671,1743174890.18572,00:00:00,24.99,25.04,25.01,25,25,25,25.01,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.46,0,8.53,7.23,7.48,7.38,6.1,6.72,.,.,.,.,.,.,.,.
20250328 _151451,45744.6353147569,1743174891.196,00:00:00,24.99,25.05,25,25,25.01,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.54,0,8.56,7.18,8.21,7.26,7.92,6.64,.,.,.,.,.,.,.,.
20250328 _151452,45744.635326412,1743174892.20217,00:00:00,24.99,25.06,25,25,25,25.01,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.56,0,8.66,7.18,8.2,7.29,7.08,6.48,.,.,.,.,.,.,.,.
20250328 _151453,45744.635338044,1743174893.20701,00:00:00,25,25.06,24.99,25,25,25,24.99,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.47,0,8.78,7.13,7.41,7.38,7.14,6.5,.,.,.,.,.,.,.,.
20250328 _151454,45744.6353498495,1743174894.22714,00:00:00,25.01,25.05,24.99,25,25,25,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.36,0,8.77,7.12,6.64,7.44,7.16,6.59,.,.,.,.,.,.,.,.
20250328 _151455,45744.6353614468,1743174895.22983,00:00:00,25,25.04,25,25.01,24.99,24.99,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.45,0,8.62,7.05,7.53,7.51,7.03,6.65,.,.,.,.,.,.,.,.
20250328 _151456,45744.6353731019,1743174896.23672,00:00:00,24.99,25.04,25.01,25,25,25,25.01,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.56,0,7.66,7.18,7.4,6.56,6.97,6.67,.,.,.,.,.,.,.,.
20250328 _151457,45744.6353847569,1743174897.24315,00:00:00,25,25.04,25,24.99,25.01,25.01,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.49,0,8.62,7.25,7.33,7.33,6.99,6.74,.,.,.,.,.,.,.,.
20250328 _151458,45744.6353964699,1743174898.25502,00:00:00,25.01,25.04,24.99,25,25,25.01,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.33,0,8.79,7.22,7.36,7.25,7.08,6.72,.,.,.,.,.,.,.,.
20250328 _151459,45744.6354081134,1743174899.26114,00:00:00,25.01,25.05,24.99,25,25,25.01,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.3,0,8.81,6.42,7.45,7.28,7.99,6.62,.,.,.,.,.,.,.,.
20250328 _151500,45744.6354197801,1743174900.26988,00:00:00,25,25.06,25,25,24.99,25,24.99,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,8.3,0,7.79,7.19,7.51,7.43,7.12,6.49,.,.,.,.,.,.,.,.
20250328 _151501,45744.6354314352,1743174901.27663,00:00:00,24.99,25.05,25.01,25,25,24.99,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.55,0,8.56,7.19,6.67,7.49,7.07,6.57,.,.,.,.,.,.,.,.
20250328 _151502,45744.6354431829,1743174902.29135,00:00:00,24.99,25.05,25,25,25.01,24.99,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.52,0,8.59,7.19,6.53,7.51,7.01,6.61,.,.,.,.,.,.,.,.
20250328 _151503,45744.635454838,1743174903.29857,00:00:00,25.01,25.05,24.99,25,25.01,25,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.37,0,8.75,7.13,8.14,7.49,7.1,6.62,.,.,.,.,.,.,.,.
20250328 _151504,45744.6354665741,1743174904.3126,00:00:00,25,25.05,24.99,25,25,25.01,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,8.27,0,8.78,7.12,7.35,7.33,7.15,6.62,.,.,.,.,.,.,.,.
20250328 _151505,45744.6354781482,1743174905.31269,00:00:00,24.99,25.04,25,25.01,25,25.01,25,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,8.42,0,8.63,7.06,7.44,8.21,7.02,6.68,.,.,.,.,.,.,.,.
20250328 _151506,45744.6354897685,1743174906.31612,00:00:00,24.99,25.04,25.01,25,24.99,25,25.01,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.57,0,8.57,7.09,7.5,7.34,6.96,6.7,.,.,.,.,.,.,.,.
20250328 _151507,45744.6355015393,1743174907.33386,00:00:00,25,25.05,25,24.99,24.99,25,25.01,24.99,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.44,0,9.43,7.23,7.52,7.44,6.94,6.71,.,.,.,.,.,.,.,.
20250328 _151508,45744.6355133218,1743174908.35178,00:00:00,25.01,25.06,25,24.99,25,24.99,25,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.32,0,8.73,7.25,6.57,7.5,7.06,6.51,.,.,.,.,.,.,.,.
20250328 _151509,45744.6355249421,1743174909.35559,00:00:00,25,25.06,24.99,25,25.01,24.99,24.99,25.01,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.39,0,8.76,7.23,7.28,7.53,6.27,6.47,.,.,.,.,.,.,.,.
20250328 _151510,45744.6355365741,1743174910.36027,00:00:00,24.99,25.06,25,25,25,25,24.99,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.5,0,7.77,7.18,7.35,6.47,7.19,6.55,.,.,.,.,.,.,.,.
20250328 _151511,45744.6355483681,1743174911.37983,00:00:00,24.99,25.05,25.01,25,25,25.01,25,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.57,0,8.49,7.18,7.43,7.27,6.23,5.68,.,.,.,.,.,.,.,.
20250328 _151512,45744.6355600116,1743174912.38554,00:00:00,25.01,25.05,25.01,25,24.99,25.01,25.01,25,25,25,25,25,25,25,25,25,12,0,12,10.8,10.8,12,11.4,12,3.4,0,3.48,3.096,2.88,3.2,3.116,3.4,10.59,0,10.34,9.42,10.12,11.25,10.43,10.59,7.37,0,8.5,7.13,7.49,7.28,6.97,6.59,.,.,.,.,.,.,.,.
